sales_price;area;bedrooms;bathrooms;garage;tax;zip_code;latitude;longitude;subway;botafogo_beach;rio_sul;leme_beach;copacabana_beach;santa_marta
610000.000000;50.000000;1;1;0;390.000000;22250210;-22.945315;-43.183750;979.453508;1449.805990;1471.449520;2475.217488;3103.866853;1087.745397
1020000.000000;74.000000;2;2;1;0.000000;22260040;-22.946105;-43.188307;759.791035;1078.428268;1668.980422;2687.299908;3026.459514;624.347013
1735000.000000;93.000000;3;1;1;1371.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
800000.000000;88.000000;3;1;0;440.000000;22260140;-22.949413;-43.193149;612.527524;540.701589;1842.417810;2811.855831;2760.967524;100.081422
229000.000000;23.000000;0;1;0;540.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1350057.000000;114.000000;3;3;2;1400.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
1250000.000000;79.000000;3;1;1;873.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
2100000.000000;308.000000;3;2;1;800.000000;22251040;-22.943846;-43.184099;1108.546748;1541.535238;1633.742986;2632.972799;3265.358286;1122.672907
350000.000000;21.000000;0;1;0;350.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1938000.000000;132.000000;3;4;2;0.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
395000.000000;25.000000;1;1;0;450.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1150000.000000;60.000000;2;1;1;1280.000000;22290010;-22.953310;-43.182359;635.222189;1208.248067;674.983983;1686.133167;2231.956767;1272.198230
890000.000000;130.000000;3;2;1;1790.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
2017900.000000;112.000000;3;1;1;0.000000;22270010;-22.953634;-43.190684;231.978403;357.278460;1432.593657;2345.406556;2241.325904;632.230720
3800000.000000;280.000000;4;5;3;0.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
749000.000000;55.000000;2;1;0;1147.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
214899.000000;50.000000;2;1;0;0.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
880000.000000;66.000000;1;2;1;871.000000;22251080;-22.947842;-43.184068;728.856731;1248.215494;1246.072469;2262.409665;2821.641532;993.023534
1534000.000000;106.000000;3;3;1;0.000000;22290031;-22.953559;-43.181547;720.342779;1289.321955;593.512471;1608.570046;2217.719271;1359.461013
2400000.000000;167.000000;3;3;2;1.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
750000.000000;50.000000;2;2;0;0.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
850000.000000;90.000000;3;1;0;770.000000;22270014;-22.953783;-43.191136;281.071274;309.001575;1472.914825;2377.556746;2236.976513;625.795326
280000.000000;21.000000;1;1;0;450.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1080300.000000;73.000000;2;2;1;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1759100.000000;99.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
2320000.000000;200.000000;3;3;1;1658.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
599000.000000;50.000000;2;1;0;800.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
1200000.000000;80.000000;2;2;1;1053.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
890000.000000;81.000000;2;3;1;1200.000000;22271020;-22.955689;-43.194994;727.445302;188.935180;1827.786819;2647.828685;2180.803467;789.735891
780000.000000;65.000000;2;1;1;630.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
1180000.000000;110.000000;3;3;1;1822.000000;22280030;-22.952579;-43.186521;211.491658;798.582208;1077.835816;2057.819614;2294.760906;855.224669
800000.000000;67.000000;2;2;1;1500.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
700000.000000;90.000000;2;2;1;1000.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
900000.000000;70.000000;2;2;2;860.000000;22260007;-22.950252;-43.191211;404.088480;529.856379;1623.377286;2596.474182;2619.538551;310.687079
900000.000000;98.000000;3;2;2;990.000000;22290130;-22.961319;-43.178862;1361.196625;1751.708337;498.942409;881.546489;1478.869517;2070.973151
649000.000000;100.000000;3;1;0;1120.000000;22270014;-22.953783;-43.191136;281.071274;309.001575;1472.914825;2377.556746;2236.976513;625.795326
1500000.000000;108.000000;3;3;2;1280.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
270000.000000;28.000000;1;1;0;325.000000;22281070;-22.957797;-43.192724;689.220878;425.543714;1590.578604;2351.535045;1869.524549;1018.465902
550000.000000;57.000000;2;2;0;350.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
930000.000000;110.000000;3;2;1;1525.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
950000.000000;83.000000;2;1;1;720.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
4800000.000000;283.000000;4;4;3;0.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
2250000.000000;110.000000;4;1;1;1050.000000;22260001;-22.949317;-43.184024;613.629933;1167.327557;1111.541312;2130.560584;2658.014638;995.645337
1700000.000000;173.000000;3;1;1;950.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
990000.000000;65.000000;2;2;1;954.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1079000.000000;75.000000;3;2;1;850.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
1810000.000000;160.000000;4;2;1;1580.000000;22280080;-22.956673;-43.184553;583.267096;1017.658919;753.565785;1632.829422;1838.441297;1292.528988
850000.000000;62.000000;2;1;1;912.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
935000.000000;84.000000;2;2;1;0.000000;22231000;-22.940991;-43.180619;1556.689742;2016.475557;1824.748245;2760.707107;3613.250229;1591.318295
2990000.000000;154.000000;3;3;2;1200.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
700000.000000;75.000000;2;1;1;806.000000;22271100;-22.955459;-43.188994;284.392579;543.508373;1220.399308;2096.234341;2005.914799;895.592775
2850000.000000;203.000000;3;2;2;2001.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
680000.000000;72.000000;2;1;1;710.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
986600.000000;71.000000;2;2;1;0.000000;22281036;-22.956109;-43.192422;530.811556;275.079292;1561.583490;2385.519374;2031.561772;836.293805
1899000.000000;156.000000;3;4;2;0.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
1150000.000000;122.000000;2;3;1;1089.000000;22271092;-22.957147;-43.193103;660.863387;344.703292;1627.424819;2410.772130;1951.257043;943.217531
1050000.000000;71.000000;2;2;1;1061.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
599000.000000;48.000000;2;1;0;0.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
639000.000000;50.000000;2;3;0;800.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
860000.000000;70.000000;2;1;0;900.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
3500000.000000;186.000000;4;1;2;3015.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
690000.000000;70.000000;2;1;1;780.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
1200000.000000;96.000000;2;1;2;1100.000000;22280080;-22.956673;-43.184553;583.267096;1017.658919;753.565785;1632.829422;1838.441297;1292.528988
1150000.000000;96.000000;3;1;1;860.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
850000.000000;90.000000;2;1;1;1400.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
1650000.000000;146.000000;3;1;2;1760.000000;22260003;-22.949739;-43.187145;383.375119;869.137869;1305.680372;2313.944974;2613.817383;683.703294
920000.000000;69.000000;2;1;1;876.000000;22280005;-22.953398;-43.183645;504.785938;1076.178130;776.963184;1774.368031;2207.744099;1157.394529
590000.000000;70.000000;2;1;0;500.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
980000.000000;94.000000;3;1;1;1650.000000;22260003;-22.949739;-43.187145;383.375119;869.137869;1305.680372;2313.944974;2613.817383;683.703294
2015000.000000;125.000000;4;1;1;0.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
695000.000000;70.000000;2;1;0;700.000000;22270010;-22.953634;-43.190684;231.978403;357.278460;1432.593657;2345.406556;2241.325904;632.230720
1540000.000000;118.000000;3;1;2;1100.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
590000.000000;70.000000;2;1;0;1035.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
880000.000000;100.000000;3;1;1;980.000000;22290130;-22.961319;-43.178862;1361.196625;1751.708337;498.942409;881.546489;1478.869517;2070.973151
890000.000000;88.000000;3;1;1;850.000000;22251040;-22.943846;-43.184099;1108.546748;1541.535238;1633.742986;2632.972799;3265.358286;1122.672907
1370000.000000;105.000000;3;1;1;1650.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1000000.000000;95.000000;3;1;0;600.000000;22270014;-22.953783;-43.191136;281.071274;309.001575;1472.914825;2377.556746;2236.976513;625.795326
990000.000000;77.000000;2;2;1;1099.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
610000.000000;60.000000;1;1;1;488.000000;22290160;-22.955508;-43.175466;1369.889028;1915.656081;251.129566;1069.436352;2212.426935;2017.543429
580000.000000;50.000000;1;1;1;450.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1550000.000000;110.000000;3;1;2;1100.000000;22270030;-22.954715;-43.190455;277.901175;379.797655;1381.972556;2267.160470;2119.011825;749.442658
900000.000000;80.000000;2;1;1;1106.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
1600000.000000;160.000000;2;1;1;1580.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
720000.000000;78.000000;2;1;1;612.000000;22231000;-22.940991;-43.180619;1556.689742;2016.475557;1824.748245;2760.707107;3613.250229;1591.318295
610000.000000;60.000000;2;2;0;750.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1250000.000000;102.000000;3;3;2;1127.000000;22270030;-22.954715;-43.190455;277.901175;379.797655;1381.972556;2267.160470;2119.011825;749.442658
800000.000000;72.000000;3;1;0;877.000000;22270014;-22.953783;-43.191136;281.071274;309.001575;1472.914825;2377.556746;2236.976513;625.795326
1300000.000000;90.000000;2;1;1;850.000000;22290031;-22.953559;-43.181547;720.342779;1289.321955;593.512471;1608.570046;2217.719271;1359.461013
590000.000000;60.000000;2;1;0;550.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
1100000.000000;98.000000;3;1;2;900.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
1150000.000000;160.000000;3;1;1;1090.000000;22270001;-22.952851;-43.188327;24.665589;611.710490;1232.500030;2187.943408;2281.578725;721.100541
650000.000000;45.000000;1;2;1;631.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
260000.000000;25.000000;1;1;0;450.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
480000.000000;38.000000;1;1;0;422.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
465000.000000;65.000000;2;1;0;700.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1200000.000000;104.000000;2;2;1;1466.000000;22260090;-22.948551;-43.189388;494.894161;792.655373;1567.908234;2571.958315;2770.177330;444.175674
1250000.000000;141.000000;3;1;1;2500.000000;22280040;-22.952401;-43.183948;474.872233;1060.430980;865.451290;1872.804255;2316.111751;1082.874038
1100000.000000;94.000000;3;3;0;770.000000;22271010;-22.953536;-43.195200;684.217285;132.442576;1884.281811;2760.809919;2405.608688;560.334791
1000000.000000;83.000000;2;1;1;900.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
650000.000000;77.000000;2;1;1;750.000000;22281035;-22.958503;-43.191514;689.605436;548.658424;1473.058479;2210.116528;1749.657641;1115.061104
680000.000000;97.000000;3;1;0;955.000000;22251050;-22.946422;-43.185310;796.495732;1249.126114;1448.221112;2464.995642;2976.318029;897.406752
300000.000000;23.000000;0;1;0;650.000000;22270016;-22.955089;-43.195448;745.801095;168.514916;1880.858343;2715.323023;2261.403542;733.727739
550000.000000;75.000000;2;1;0;400.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
780000.000000;85.000000;2;1;1;700.000000;22260004;-22.949757;-43.190909;428.028192;592.791346;1623.037980;2604.961625;2666.374872;311.886362
1480000.000000;110.000000;3;1;1;950.000000;22260070;-22.947199;-43.189415;643.945409;914.854253;1665.477781;2677.476397;2919.417187;471.064050
530000.000000;57.000000;2;1;0;350.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1500000.000000;105.000000;3;1;2;1485.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
1000000.000000;90.000000;2;2;1;950.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
780000.000000;66.000000;2;2;0;1139.000000;22260000;-22.949266;-43.184175;605.812031;1156.296422;1125.720188;2144.803653;2662.916557;979.791345
850000.000000;70.000000;3;2;1;0.000000;22270900;42.740592;-73.839772;7951602.682469;7951505.993795;7952486.536352;7953462.336245;7953800.148685;7950959.295779
2340100.000000;139.000000;4;4;2;0.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
1700000.000000;105.000000;3;3;1;1600.000000;22280090;-22.956412;-43.183606;636.930703;1104.483796;659.520126;1565.703950;1874.340413;1345.889668
520000.000000;40.000000;1;1;0;480.000000;22270000;-22.950729;-43.181721;740.906975;1326.671323;845.629283;1861.403588;2525.304065;1249.742048
1946500.000000;112.000000;3;3;1;0.000000;22270010;-22.953634;-43.190684;231.978403;357.278460;1432.593657;2345.406556;2241.325904;632.230720
1750000.000000;100.000000;3;3;2;1650.000000;22280070;-22.955212;-43.183110;611.833847;1133.059396;639.643295;1602.255096;2012.382089;1306.831613
2702000.000000;131.000000;3;2;2;0.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
4699000.000000;232.000000;4;5;3;3901.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
895000.000000;87.000000;2;1;0;800.000000;22260000;-22.949266;-43.184175;605.812031;1156.296422;1125.720188;2144.803653;2662.916557;979.791345
599000.000000;50.000000;2;3;0;800.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
1650000.000000;100.000000;3;2;1;700.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
1650000.000000;140.000000;3;1;1;1083.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
780000.000000;85.000000;2;2;1;700.000000;22260004;-22.949757;-43.190909;428.028192;592.791346;1623.037980;2604.961625;2666.374872;311.886362
940000.000000;100.000000;3;2;1;1630.000000;22290080;-22.955722;-43.179408;985.977251;1515.974568;272.323658;1283.321937;2036.148587;1661.559304
4843700.000000;28321.000000;4;5;3;0.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
780000.000000;69.000000;1;2;1;848.000000;22290031;-22.953559;-43.181547;720.342779;1289.321955;593.512471;1608.570046;2217.719271;1359.461013
3861000.000000;493.000000;4;5;4;0.000000;22280080;-22.956673;-43.184553;583.267096;1017.658919;753.565785;1632.829422;1838.441297;1292.528988
1100000.000000;150.000000;4;2;0;200.000000;22270010;-22.953634;-43.190684;231.978403;357.278460;1432.593657;2345.406556;2241.325904;632.230720
790000.000000;108.000000;3;3;0;920.000000;22251040;-22.943846;-43.184099;1108.546748;1541.535238;1633.742986;2632.972799;3265.358286;1122.672907
1200000.000000;100.000000;3;1;2;1450.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
1040000.000000;108.000000;2;1;1;985.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
600000.000000;65.000000;2;2;0;652.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
330000.000000;24.000000;1;1;0;560.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
760000.000000;88.000000;3;2;0;440.000000;22260140;-22.949413;-43.193149;612.527524;540.701589;1842.417810;2811.855831;2760.967524;100.081422
1550000.000000;120.000000;3;1;2;1000.000000;22270030;-22.954715;-43.190455;277.901175;379.797655;1381.972556;2267.160470;2119.011825;749.442658
850000.000000;115.000000;3;3;1;1208.000000;22231020;-22.941528;-43.181517;1458.525285;1910.123627;1786.612365;2740.636764;3542.638004;1481.669053
1000000.000000;108.000000;3;3;1;1230.000000;22231020;-22.941528;-43.181517;1458.525285;1910.123627;1786.612365;2740.636764;3542.638004;1481.669053
800000.000000;80.000000;2;1;1;1195.000000;22280003;-22.957035;-43.188790;456.587059;630.673505;1185.909258;2002.613883;1829.931886;1057.046453
2480000.000000;251.000000;4;1;2;2388.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
790000.000000;85.000000;2;1;1;998.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
247000.000000;15.000000;1;1;0;370.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
340000.000000;32.000000;1;1;0;417.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
1000000.000000;78.000000;2;3;1;1023.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1607400.000000;182.000000;2;2;1;1244.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
3860000.000000;493.000000;4;5;4;0.000000;22280080;-22.956673;-43.184553;583.267096;1017.658919;753.565785;1632.829422;1838.441297;1292.528988
850000.000000;64.000000;2;1;1;960.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1210000.000000;88.000000;3;1;1;1200.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
670000.000000;68.000000;2;1;0;850.000000;22280004;-22.953799;-43.183343;541.727662;1104.409951;727.410344;1721.544894;2166.128312;1205.464486
995000.000000;100.000000;3;3;1;1511.000000;22290080;-22.955722;-43.179408;985.977251;1515.974568;272.323658;1283.321937;2036.148587;1661.559304
1300000.000000;120.000000;3;2;1;1800.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
890000.000000;95.000000;2;1;0;850.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
2390000.000000;240.000000;3;2;2;2600.000000;22280030;-22.952579;-43.186521;211.491658;798.582208;1077.835816;2057.819614;2294.760906;855.224669
850000.000000;78.000000;2;1;1;1186.000000;22280005;-22.953398;-43.183645;504.785938;1076.178130;776.963184;1774.368031;2207.744099;1157.394529
1680000.000000;110.000000;3;1;2;1600.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
989000.000000;66.000000;2;2;1;900.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
1899000.000000;106.000000;2;1;1;0.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
890000.000000;81.000000;2;2;1;1198.000000;22271020;-22.955689;-43.194994;727.445302;188.935180;1827.786819;2647.828685;2180.803467;789.735891
1899000.000000;156.000000;3;3;2;1000.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
548000.000000;66.000000;2;1;0;800.000000;22230090;-22.939907;-43.179408;1724.740713;2189.241927;1924.790665;2832.356954;3750.924898;1761.008562
850000.000000;85.000000;2;1;0;850.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
900000.000000;78.000000;2;1;1;980.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
650000.000000;59.000000;2;1;0;220.000000;22290020;-22.953827;-43.182139;663.898611;1227.512222;622.189918;1629.459788;2178.305257;1316.839571
490000.000000;45.000000;1;1;0;470.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
890000.000000;81.000000;2;3;1;1350.000000;22271020;-22.955689;-43.194994;727.445302;188.935180;1827.786819;2647.828685;2180.803467;789.735891
750000.000000;96.000000;2;2;1;1100.000000;22290080;-22.955722;-43.179408;985.977251;1515.974568;272.323658;1283.321937;2036.148587;1661.559304
1290000.000000;83.000000;2;1;1;1000.000000;22290175;-22.955971;-43.174542;1473.447894;2014.368240;300.345057;983.115959;2212.682543;2124.568993
1550000.000000;102.000000;3;1;2;1100.000000;22270030;-22.954715;-43.190455;277.901175;379.797655;1381.972556;2267.160470;2119.011825;749.442658
1800000.000000;161.000000;4;4;2;1600.000000;22271020;-22.955689;-43.194994;727.445302;188.935180;1827.786819;2647.828685;2180.803467;789.735891
890000.000000;60.000000;2;1;1;840.000000;22270014;-22.953783;-43.191136;281.071274;309.001575;1472.914825;2377.556746;2236.976513;625.795326
1680000.000000;108.000000;3;2;2;1600.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
3650000.000000;400.000000;4;3;1;2120.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1079200.000000;74.000000;3;2;1;833.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
530000.000000;60.000000;1;2;1;0.000000;22231000;-22.940991;-43.180619;1556.689742;2016.475557;1824.748245;2760.707107;3613.250229;1591.318295
1155000.000000;74.000000;2;1;1;980.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
1700000.000000;108.000000;3;3;2;1800.000000;22260090;-22.948551;-43.189388;494.894161;792.655373;1567.908234;2571.958315;2770.177330;444.175674
800000.000000;120.000000;3;1;1;1836.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1100000.000000;73.000000;2;1;1;1100.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
1658000.000000;100.000000;3;2;2;0.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
3861007.000000;353.000000;4;2;4;0.000000;22280080;-22.956673;-43.184553;583.267096;1017.658919;753.565785;1632.829422;1838.441297;1292.528988
1000000.000000;90.000000;3;1;1;1700.000000;22290905;-22.953463;-43.175927;1293.774532;1864.604923;424.931274;1295.402956;2397.329705;1898.085688
780000.000000;56.000000;2;1;1;717.000000;22260001;-22.949317;-43.184024;613.629933;1167.327557;1111.541312;2130.560584;2658.014638;995.645337
290000.000000;22.000000;0;1;0;370.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1390585.000000;99.000000;4;3;1;1220.000000;22281050;-22.955123;-43.191498;387.717970;287.808160;1479.482112;2342.670568;2104.306391;751.379214
675000.000000;45.000000;1;1;1;733.000000;22270001;-22.952851;-43.188327;24.665589;611.710490;1232.500030;2187.943408;2281.578725;721.100541
1770000.000000;123.000000;4;1;2;1500.000000;22271100;-22.955459;-43.188994;284.392579;543.508373;1220.399308;2096.234341;2005.914799;895.592775
1190000.000000;83.000000;2;3;1;1276.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
1900000.000000;250.000000;4;2;1;2707.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
1257000.000000;98.000000;2;1;1;0.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
1250000.000000;96.000000;2;1;2;1088.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
550000.000000;42.000000;1;1;0;565.000000;22271020;-22.955689;-43.194994;727.445302;188.935180;1827.786819;2647.828685;2180.803467;789.735891
950000.000000;106.000000;2;2;0;700.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
980000.000000;9999.000000;2;2;1;1120.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
